Date,Open,High,Low,Close,Adj Close,Volume
2009-08-03,5.900356769561768,5.9514288902282715,5.888214111328125,5.943929195404053,5.02531099319458,394240000.0
2009-08-04,5.89035701751709,5.913214206695557,5.864643096923828,5.912499904632568,4.998738765716553,395810800.0
2009-08-05,5.919642925262451,5.978213787078857,5.864643096923828,5.896786212921143,4.985454559326172,423183600.0
2009-08-06,5.913570880889893,5.946785926818848,5.824643135070801,5.853929042816162,4.949220657348633,341616800.0
2009-08-07,5.9103569984436035,5.949999809265137,5.885714054107666,5.911070823669434,4.997531414031982,387354800.0
2009-08-10,5.916429042816162,5.949999809265137,5.84499979019165,5.882856845855713,4.9736785888671875,300294400.0
2009-08-11,5.846070766448975,5.87071418762207,5.781428813934326,5.815357208251953,4.916610240936279,355342400.0
2009-08-12,5.805356979370117,5.9539289474487305,5.802143096923828,5.903929233551025,4.991493225097656,445071200.0
2009-08-13,5.951786041259766,6.023929119110107,5.9464287757873535,6.014999866485596,5.085397720336914,439980800.0
2009-08-14,5.997857093811035,6.008213996887207,5.911786079406738,5.9564290046691895,5.035878658294678,305816000.0
2009-08-17,5.841071128845215,5.84250020980835,5.693571090698242,5.699643135070801,4.818777561187744,524381200.0
2009-08-18,5.772500038146973,5.865714073181152,5.76464319229126,5.857142925262451,4.951937198638916,431152400.0
2009-08-19,5.8125,5.903571128845215,5.801785945892334,5.878571033477783,4.970052719116211,413271600.0
2009-08-20,5.8921427726745605,5.954286098480225,5.878929138183594,5.940357208251953,5.0222883224487305,342031200.0
2009-08-21,,,,,,
2009-08-24,6.075714111328125,6.096786022186279,6.009643077850342,6.0378570556640625,5.10472297668457,406929600.0
2009-08-25,6.052143096923828,6.105000019073486,6.0403571128845215,6.050000190734863,5.114988803863525,324354800.0
2009-08-26,6.0328569412231445,6.055356979370117,5.955714225769043,5.978929042816162,5.054900646209717,303998800.0
2009-08-27,6.026785850524902,6.056070804595947,5.886785984039307,6.051785945892334,5.116498947143555,449181600.0
2009-08-28,6.152500152587891,6.1603569984436035,6.0189290046691895,6.073214054107666,5.134616374969482,453700800.0
2009-08-31,6.005713939666748,6.0303568840026855,5.9464287757873535,6.007500171661377,5.079057216644287,311337600.0
2009-09-01,5.999642848968506,6.0714287757873535,5.890714168548584,5.903571128845215,4.9911909103393555,469028000.0
2009-09-02,5.87928581237793,5.9860711097717285,5.8610711097717285,5.899285793304443,4.987565994262695,364249200.0
2009-09-03,5.944285869598389,5.9678568840026855,5.892857074737549,5.948214054107666,5.028933048248291,293955200.0
2009-09-04,5.974286079406738,6.096428871154785,5.96750020980835,6.082499980926514,5.142467498779297,374628800.0
2009-09-08,6.177856922149658,6.183570861816406,6.142857074737549,6.1760711669921875,5.221576690673828,315047600.0
2009-09-09,6.170713901519775,6.2310709953308105,6.060713768005371,6.112143039703369,5.167527198791504,811087200.0
2009-09-10,6.144999980926514,6.1875,6.1003570556640625,6.1628570556640625,5.210404872894287,491134000.0
2009-09-11,6.175356864929199,6.184999942779541,6.102499961853027,6.148571014404297,5.1983256340026855,348961200.0
2009-09-14,6.101070880889893,6.210713863372803,6.080357074737549,6.204286098480225,5.245429992675781,322011200.0
2009-09-15,6.215713977813721,6.273213863372803,6.199643135070801,6.255713939666748,5.288908958435059,426470800.0
2009-09-16,6.356785774230957,6.526785850524902,6.3528571128845215,6.495357036590576,5.491516590118408,754023200.0
2009-09-17,6.49928617477417,6.6710710525512695,6.498929023742676,6.591071128845215,5.572438716888428,810572000.0
2009-09-18,,,,,,
2009-09-21,6.581786155700684,6.612856864929199,6.486429214477539,6.572143077850342,5.556437015533447,437715600.0
2009-09-22,6.61392879486084,6.62071418762207,6.5303568840026855,6.588571071624756,5.570324420928955,356753600.0
2009-09-23,6.621428966522217,6.746428966522217,6.608213901519775,6.625,5.601124286651611,593563600.0
2009-09-24,6.685713768005371,6.70357084274292,6.527500152587891,6.565000057220459,5.550396919250488,550880400.0
2009-09-25,6.500357151031494,6.625,6.480000019073486,6.513214111328125,5.506613254547119,445239200.0
2009-09-28,6.56678581237793,6.667142868041992,6.547500133514404,6.648213863372803,5.620750904083252,337444800.0
2009-09-29,6.668929100036621,6.692856788635254,6.582499980926514,6.62071418762207,5.597501754760742,345385600.0
2009-09-30,6.647500038146973,6.658928871154785,6.521786212921143,6.619643211364746,5.596595287322998,539585200.0
2009-10-01,6.619643211364746,6.650713920593262,6.45357084274292,6.459286212921143,5.461021900177002,524711600.0
2009-10-02,6.478929042816162,6.640714168548584,6.476786136627197,6.603570938110352,5.583006858825684,553308000.0
2009-10-05,6.650000095367432,6.6735711097717285,6.581070899963379,6.643570899963379,5.616825103759766,423133200.0
2009-10-06,6.704999923706055,6.786070823669434,6.689286231994629,6.786070823669434,5.737302780151367,605085600.0
2009-10-07,6.7771430015563965,6.805356979370117,6.751070976257324,6.794642925262451,5.744549751281738,465668000.0
2009-10-08,6.809286117553711,6.837500095367432,6.746070861816406,6.759643077850342,5.714959144592285,438211200.0
2009-10-09,6.748929023742676,6.810713768005371,6.736429214477539,6.802499771118164,5.751190662384033,293272000.0
2009-10-12,6.822143077850342,6.8396430015563965,6.772857189178467,6.814642906188965,5.761458873748779,288024800.0
2009-10-13,6.80821418762207,6.827499866485596,6.775000095367432,6.786428928375244,5.737605571746826,348020400.0
2009-10-14,6.8660712242126465,6.868570804595947,6.793929100036621,6.831786155700684,5.7759528160095215,375510800.0
2009-10-15,,,,,,
2009-10-16,6.762499809265137,6.7985711097717285,6.708570957183838,6.716071128845215,5.678119659423828,431426800.0
2009-10-19,6.708929061889648,6.785714149475098,6.626786231994629,6.78071403503418,5.732773303985596,942230800.0
2009-10-20,7.164286136627197,7.205357074737549,7.066071033477783,7.098570823669434,6.001506805419922,1141039200.0
2009-10-21,7.12571382522583,7.4539289474487305,7.115356922149658,7.318571090698242,6.18750524520874,1193726800.0
2009-10-22,7.310713768005371,7.423213958740234,7.232500076293945,7.32857084274292,6.195961952209473,791392000.0
2009-10-23,7.346428871154785,7.349999904632568,7.258213996887207,7.283570766448975,6.157913684844971,420786800.0
2009-10-26,7.273929119110107,7.3839287757873535,7.146429061889648,7.231429100036621,6.113831520080566,484338400.0
2009-10-27,7.20214319229126,7.243214130401611,7.01607084274292,7.048929214477539,5.959536075592041,756551600.0
2009-10-28,7.061070919036865,7.072143077850342,6.824999809265137,6.871428966522217,5.8094682693481445,818386800.0
2009-10-29,6.964285850524902,7.028929233551025,6.862143039703369,7.012499809265137,5.928737640380859,570270400.0
2009-10-30,7.002142906188965,7.028571128845215,6.7203569412231445,6.732142925262451,5.691709518432617,717525200.0
2009-11-02,6.778571128845215,6.888570785522461,6.627500057220459,6.76107120513916,5.716166019439697,678983200.0
2009-11-03,6.708929061889648,6.768570899963379,6.639999866485596,6.7410712242126465,5.699256896972656,522541600.0
2009-11-04,6.81178617477417,6.923213958740234,6.793929100036621,6.814642906188965,5.761458873748779,487530400.0
2009-11-05,6.871428966522217,6.964285850524902,6.850714206695557,6.929643154144287,5.858685493469238,384801200.0
2009-11-06,6.875357151031494,6.971070766448975,6.871428966522217,6.940713882446289,5.868046283721924,295097600.0
2009-11-09,7.033570766448975,7.210713863372803,7.009285926818848,7.195000171661377,6.083033084869385,528855600.0
2009-11-10,7.179286003112793,7.320713996887207,7.178928852081299,7.24928617477417,6.128929615020752,401195200.0
2009-11-11,,,,,,
2009-11-12,7.255000114440918,7.31678581237793,7.193929195404053,7.213929176330566,6.099034786224365,363731200.0
2009-11-13,7.245357036590576,7.315357208251953,7.216785907745361,7.301785945892334,6.173315048217773,343240800.0
2009-11-16,7.338571071624756,7.4285712242126465,7.321785926818848,7.379642963409424,6.23914098739624,485206400.0
2009-11-17,7.360000133514404,7.408570766448975,7.3214287757873535,7.392857074737549,6.250312328338623,396513600.0
2009-11-18,7.376429080963135,7.392857074737549,7.285714149475098,7.355713844299316,6.218905925750732,374320800.0
2009-11-19,7.307499885559082,7.307499885559082,7.135714054107666,7.161070823669434,6.054347515106201,542326400.0
2009-11-20,7.112500190734863,7.15678596496582,7.062857151031494,7.139999866485596,6.036531925201416,406666400.0
2009-11-23,7.25,7.357142925262451,7.248213768005371,7.3528571128845215,6.216493129730225,474896800.0
2009-11-24,7.333213806152344,7.3528571128845215,7.246428966522217,7.30142879486084,6.173012733459473,318438400.0
2009-11-25,7.335713863372803,7.3446431159973145,7.2771430015563965,7.292500019073486,6.165464878082275,286454000.0
2009-11-27,7.114999771118164,7.248570919036865,7.0846428871154785,7.163928985595703,6.0567626953125,295257200.0
2009-11-30,7.182499885559082,7.20285701751709,7.098928928375244,7.13964319229126,6.036229610443115,424858000.0
2009-12-01,7.2228569984436035,7.241786003112793,7.0296430587768555,7.034643173217773,5.947457790374756,465763200.0
2009-12-02,7.105713844299316,7.193571090698242,6.9910712242126465,7.008213996887207,5.925112247467041,715260000.0
2009-12-03,7.050714015960693,7.106429100036621,7.009643077850342,7.0171427726745605,5.9326629638671875,448719600.0
2009-12-04,7.132143020629883,7.138570785522461,6.795713901519775,6.904285907745361,5.8372483253479,826884800.0
2009-12-07,6.904285907745361,6.9203572273254395,6.7385711669921875,6.748213768005371,5.705296039581299,714758800.0
2009-12-08,6.762856960296631,6.869643211364746,6.739285945892334,6.781071186065674,5.733075141906738,690398800.0
2009-12-09,,,,,,
2009-12-10,7.125,7.132143020629883,7.00428581237793,7.01535701751709,5.931151390075684,489669600.0
2009-12-11,7.063570976257324,7.0714287757873535,6.908214092254639,6.952499866485596,5.878010272979736,429774800.0
2009-12-14,6.977499961853027,7.0510711669921875,6.877142906188965,7.034999847412109,5.947759628295898,495790400.0
2009-12-15,6.993928909301758,7.053928852081299,6.902500152587891,6.934642791748047,5.862912654876709,419459600.0
2009-12-16,6.9678568840026855,7.017857074737549,6.948214054107666,6.965356826782227,5.888879299163818,352984800.0
2009-12-17,6.937857151031494,6.964285850524902,6.8214287757873535,6.852142810821533,5.793163299560547,388838800.0
2009-12-18,6.898929119110107,6.982142925262451,6.878571033477783,6.979642868041992,5.900958061218262,608770400.0
2009-12-21,7.001786231994629,7.1339287757873535,6.988214015960693,7.0796427726745605,5.985503196716309,611906400.0
2009-12-22,7.122857093811035,7.173213958740234,7.09499979019165,7.15571403503418,6.0498175621032715,349515600.0
2009-12-23,7.185713768005371,7.2278571128845215,7.171785831451416,7.2178568840026855,6.102356433868408,345525600.0
2009-12-24,7.2696428298950195,7.476786136627197,7.262499809265137,7.465713977813721,6.31190824508667,500889200.0
2009-12-28,7.561429023742676,7.64107084274292,7.4860711097717285,7.557499885559082,6.3895087242126465,644565600.0
2009-12-29,7.593928813934326,7.597143173217773,7.4546427726745605,7.4678568840026855,6.313720703125,445205600.0
2009-12-30,7.458213806152344,7.5714287757873535,7.439642906188965,7.558570861816406,6.390413284301758,412084400.0
2009-12-31,7.611785888671875,7.619643211364746,7.519999980926514,7.526071071624756,6.3629374504089355,352410800.0
